gene,mean_expression
Gm24610,0.00016406892
Prdx6b,0.00016406892
Gm24379,0.00016406892
2410004P03Rik,0.00016406892
Gm32105,0.00016406892
Gm22516,0.00016406892
Gm32200,0.00016406892
Gm50395,0.00016406892
Gm50416,0.00016406892
Gm50412,0.00016406892
Gm32061,0.00016406892
Gm50402,0.00016406892
2610028H24Rik,0.00016406892
Gm23205,0.00016406892
Pramel23,0.00016406892
2810430I11Rik,0.00016406892
2610528A11Rik,0.00016406892
Gm24412,0.00016406892
Gm5127,0.00016406892
Gm5105,0.00016406892
Gm21411,0.00016406892
Gm21846,0.00016406892
Gm21844,0.00016406892
Gm21818,0.00016406892
Prol1,0.00016406892
Gm21859,0.00016406892
Grxcr2,0.00016406892
Zfp385c,0.00016406892
Gm33201,0.00016406892
2310069B03Rik,0.00016406892
Gm25517,0.00016406892
Guca2a,0.00016406892
Gm25630,0.00016406892
Gm25259,0.00016406892
Zfp474,0.00016406892
Gm20661,0.00016406892
Gm20713,0.00016406892
Gm20711,0.00016406892
Gm20731,0.00016406892
Zfp488,0.00016406892
Pabpc5,0.00016406892
Pagr1a,0.00016406892
1810065E05Rik,0.00016406892
Gucy2c,0.00016406892
4732465J04Rik,0.00016406892
Gm20650,0.00016406892
Guca1a,0.00016406892
Gm50335,0.00016406892
Pax5,0.00016406892
Gm23639,0.00016406892
Prdm13,0.00016406892
2600006K01Rik,0.00016406892
4732487G21Rik,0.00016406892
Gm31805,0.00016406892
Gm31814,0.00016406892
Gm33674,0.00016406892
Gm33023,0.00016406892
Panx2,0.00016406892
Gm31816,0.00016406892
Gm33206,0.00016406892
Gm2109,0.00016406892
2410004I01Rik,0.00016406892
2310043O21Rik,0.00016406892
2310047D07Rik,0.00016406892
Gm20757,0.00016406892
Gm20755,0.00016406892
Gm20878,0.00016406892
2310020H05Rik,0.00016406892
Gm33543,0.00016406892
Gm33524,0.00016406892
Gm33111,0.00016406892
2410137M14Rik,0.00016406892
2510016D11Rik,0.00016406892
Pcdhgb4,0.00016406892
4930556G22Rik,0.00016406892
4930572G02Rik,0.00016406892
4930570G19Rik,0.00016406892
4930573C15Rik,0.00016406892
Gm49891,0.00016406892
Gm49890,0.00016406892
Gm49906,0.00016406892
Gm49949,0.00016406892
Gm30173,0.00016406892
Olfr543,0.00016406892
Gm30177,0.00016406892
Gm30806,0.00016406892
Gm26586,0.00016406892
Gm16587,0.00016406892
Gm16725,0.00016406892
4930596I21Rik,0.00016406892
Gm6145,0.00016406892
Gm16193,0.00016406892
Gm6205,0.00016406892
Gm6249,0.00016406892
Gm16064,0.00016406892
Gm6260,0.00016406892
1700066O22Rik,0.00016406892
Olfr213,0.00016406892
1700063D05Rik,0.00016406892
Olfr267,0.00016406892
Perm1,0.00016406892
Gm49967,0.00016406892
Gm50011,0.00016406892
Hcrtr1,0.00016406892
Gm50023,0.00016406892
Gm30524,0.00016406892
Gm31333,0.00016406892
Gm31369,0.00016406892
Gm17108,0.00016406892
Gm17103,0.00016406892
Gm16796,0.00016406892
Gm31265,0.00016406892
Rab37,0.00016406892
Olfr77,0.00016406892
1700100I10Rik,0.00016406892
4930555F03Rik,0.00016406892
Pnpla3,0.00016406892
4930555A03Rik,0.00016406892
Rag1,0.00016406892
Podnl1,0.00016406892
Gm16348,0.00016406892
Gm26834,0.00016406892
Gm16341,0.00016406892
Gm49942,0.00016406892
Hepacam,0.00016406892
Gm49958,0.00016406892
4930554I06Rik,0.00016406892
4930554H23Rik,0.00016406892
Olfr898,0.00016406892
Gm16252,0.00016406892
Gm30165,0.00016406892
1700072O05Rik,0.00016406892
1700081B01Rik,0.00016406892
1700082M22Rik,0.00016406892
1700051O22Rik,0.00016406892
Gm16054,0.00016406892
Gm16048,0.00016406892
Rbm44,0.00016406892
Rbm42,0.00016406892
Rbm3os,0.00016406892
Gm28068,0.00016406892
Gm4981,0.00016406892
Vwa5b2,0.00016406892
Gm28042,0.00016406892
Hesx1,0.00016406892
1700057H21Rik,0.00016406892
1700060O08Rik,0.00016406892
Gpr75,0.00016406892
Gpr82,0.00016406892
Gm16001,0.00016406892
Gm1600,0.00016406892
Gpr21,0.00016406892
Gm49759,0.00016406892
Hepacam2,0.00016406892
Pllp,0.00016406892
Gm281,0.00016406892
Gm28041,0.00016406892
Zfp663,0.00016406892
1700061J23Rik,0.00016406892
Gm16146,0.00016406892
1700084E18Rik,0.00016406892
Gm16158,0.00016406892
Gm16150,0.00016406892
Gm16188,0.00016406892
Gm16175,0.00016406892
Olfr352,0.00016406892
Gpr88,0.00016406892
Olfr329,0.00016406892
Gm6559,0.00016406892
Olfr365,0.00016406892
Gm16223,0.00016406892
Olfr482,0.00016406892
Gm16267,0.00016406892
Rasef,0.00016406892
Gm6377,0.00016406892
Gm6525,0.00016406892
Gm16537,0.00016406892
Gm6040,0.00016406892
Gm6093,0.00016406892
Gm16485,0.00016406892
Rap1gapos,0.00016406892
Pnlip,0.00016406892
Gm27246,0.00016406892
Gm16229,0.00016406892
Gm6639,0.00016406892
4930509E16Rik,0.00016406892
1700122E12Rik,0.00016406892
1700112J05Rik,0.00016406892
1700116B05Rik,0.00016406892
H4c3,0.00016406892
H4c2,0.00016406892
1700110K17Rik,0.00016406892
Omp,0.00016406892
1700111E14Rik,0.00016406892
Gm5862,0.00016406892
Gm5878,0.00016406892
Olfr976,0.00016406892
Gm5547,0.00016406892
Gm30489,0.00016406892
Gm5570,0.00016406892
Gm17268,0.00016406892
Gm17477,0.00016406892
Gm17387,0.00016406892
Qprt,0.00016406892
1700094J05Rik,0.00016406892
Gm50181,0.00016406892
Haglr,0.00016406892
Gm50207,0.00016406892
Hand2,0.00016406892
1700094M23Rik,0.00016406892
Halr1,0.00016406892
Gm26620,0.00016406892
Gm34678,0.00016406892
Ptgs2,0.00016406892
Ptgir,0.00016406892
Gm26596,0.00016406892
Pth2r,0.00016406892
Gm266,0.00016406892
Ptgs2os2,0.00016406892
Gm34319,0.00016406892
Otx2os1,0.00016406892
Gm17750,0.00016406892
Wscd1,0.00016406892
4930512H18Rik,0.00016406892
4930519A11Rik,0.00016406892
Pcolce2,0.00016406892
Zfp600,0.00016406892
1810012K16Rik,0.00016406892
Gm17546,0.00016406892
Gm17545,0.00016406892
Gm17720,0.00016406892
Gm30853,0.00016406892
Gm50133,0.00016406892
4930474N09Rik,0.00016406892
4930474H06Rik,0.00016406892
Gm30881,0.00016406892
Gm30906,0.00016406892
Gm31305,0.00016406892
Gm18870,0.00016406892
Gm19345,0.00016406892
Xlr,0.00016406892
Pmfbp1,0.00016406892
Gm50096,0.00016406892
Gm50084,0.00016406892
Gm34759,0.00016406892
Pdyn,0.00016406892
Pdzk1ip1,0.00016406892
Gm17190,0.00016406892
Wfdc15b,0.00016406892
4930522H14Rik,0.00016406892
Gm16853,0.00016406892
Gm16833,0.00016406892
Gm16998,0.00016406892
Gm17025,0.00016406892
Gm17334,0.00016406892
Gm16556,0.00016406892
Olfr571,0.00016406892
Olfr550,0.00016406892
Hcrtr2,0.00016406892
4930535L15Rik,0.00016406892
Gm30961,0.00016406892
4930534H18Rik,0.00016406892
4930546C10Rik,0.00016406892
Olfr905,0.00016406892
Gm30978,0.00016406892
Olfr912,0.00016406892
4930562F07Rik,0.00016406892
Gm49970,0.00016406892
Gm16567,0.00016406892
Gm17300,0.00016406892
Xcr1,0.00016406892
Xcl1,0.00016406892
Xlr4c,0.00016406892
Gm26724,0.00016406892
4930486L24Rik,0.00016406892
4930486I03Rik,0.00016406892
4930483K19Rik,0.00016406892
Gm26707,0.00016406892
Gm26696,0.00016406892
Gm17231,0.00016406892
Gm17041,0.00016406892
Gm26911,0.00016406892
Gm2788,0.00016406892
Gm17090,0.00016406892
Gm17080,0.00016406892
Gm17114,0.00016406892
Gm49960,0.00016406892
Hcar1,0.00016406892
Wnt16,0.00016406892
Pnma2,0.00016406892
Gm17201,0.00016406892
Rab25,0.00016406892
Rab11fip4os1,0.00016406892
Wnt1,0.00016406892
Wincr1,0.00016406892
Gm2762,0.00016406892
Gm26912,0.00016406892
Snord34,0.00016406892
Snord35a,0.00016406892
Snord3a,0.00016406892
Snora69,0.00016406892
Snora73b,0.00016406892
E330035G20Rik,0.00016406892
Gm42922,0.00016406892
Gm37818,0.00016406892
Mir5136,0.00016406892
Mir196a-1,0.00016406892
Mir3091,0.00016406892
Egfros,0.00016406892
Tigd3,0.00016406892
Tigd4,0.00016406892
C5ar2,0.00016406892
C330019F10Rik,0.00016406892
Mir5125,0.00016406892
Gm43182,0.00016406892
Mir133a-1hg,0.00016406892
Mindy4b-ps,0.00016406892
Gm43017,0.00016406892
Gm42998,0.00016406892
E230034D01Rik,0.00016406892
Cacng5,0.00016406892
Thpo,0.00016406892
Snord8,0.00016406892
Ticam2,0.00016406892
Cacna1b,0.00016406892
Caly,0.00016406892
Gm45662,0.00016406892
Krt23,0.00016406892
Gm45820,0.00016406892
Gm45798,0.00016406892
C87487,0.00016406892
Tiaf2,0.00016406892
Timd4,0.00016406892
Entpd3,0.00016406892
Tktl1,0.00016406892
Klra9,0.00016406892
Gm45903,0.00016406892
Gm45904,0.00016406892
C1rb,0.00016406892
CN725425,0.00016406892
Egfem1,0.00016406892
Elf5,0.00016406892
Elfn1,0.00016406892
Tm4sf5,0.00016406892
C030007H22Rik,0.00016406892
Gm42794,0.00016406892
Gm42918,0.00016406892
Klhdc8a,0.00016406892
Elmod1,0.00016406892
Gm42938,0.00016406892
Gm4577,0.00016406892
Kmo,0.00016406892
Klrb1b,0.00016406892
Klre1,0.00016406892
E330011M16Rik,0.00016406892
Snora17,0.00016406892
Edar,0.00016406892
C1ql1,0.00016406892
Efcab3,0.00016406892
Gm45779,0.00016406892
Eomes,0.00016406892
Misp,0.00016406892
Mir7688,0.00016406892
Mir7078,0.00016406892
Gm42953,0.00016406892
C130083M11Rik,0.00016406892
EU599041,0.00016406892
Dmbt1,0.00016406892
Medag,0.00016406892
Meig1,0.00016406892
Gm43388,0.00016406892
Tgm1,0.00016406892
Capn13,0.00016406892
Catsperz,0.00016406892
Duoxa2,0.00016406892
Gm45589,0.00016406892
Lag3,0.00016406892
Gm45546,0.00016406892
Gm43331,0.00016406892
Mesp2,0.00016406892
Gm43188,0.00016406892
Gm43279,0.00016406892
Gm43289,0.00016406892
Gm45554,0.00016406892
Gm43338,0.00016406892
Gm45509,0.00016406892
Gm45510,0.00016406892
Gm45489,0.00016406892
Tex52,0.00016406892
Tfap2b,0.00016406892
Sox5os3,0.00016406892
Sox7,0.00016406892
Ccdc83,0.00016406892
Catsper4,0.00016406892
Gm45496,0.00016406892
Gm45502,0.00016406892
Gm43389,0.00016406892
Gm43399,0.00016406892
Gm43375,0.00016406892
Dll1,0.00016406892
Ccdc178,0.00016406892
Catip,0.00016406892
Gm43266,0.00016406892
Gm43268,0.00016406892
Gm43077,0.00016406892
Gm43061,0.00016406892
Gm43034,0.00016406892
Snord65,0.00016406892
E030025P04Rik,0.00016406892
Dynlt2a2,0.00016406892
Cby2,0.00016406892
E130304I02Rik,0.00016406892
E230014E18Rik,0.00016406892
Gm43145,0.00016406892
Gm43148,0.00016406892
Gm43154,0.00016406892
Gm43122,0.00016406892
Gm43140,0.00016406892
Dthd1,0.00016406892
E130208F15Rik,0.00016406892
Tex19.2,0.00016406892
Dmrt1,0.00016406892
Tgm6,0.00016406892
Them6,0.00016406892
Capn11,0.00016406892
Capn9,0.00016406892
Dusp13,0.00016406892
Gm45743,0.00016406892
Dntt,0.00016406892
Gm45672,0.00016406892
Gm45698,0.00016406892
Gm45705,0.00016406892
Gm43195,0.00016406892
Dsg3,0.00016406892
Dppa2,0.00016406892
Dpy19l2,0.00016406892
Cass4,0.00016406892
Gm45745,0.00016406892
Slc9a4,0.00016406892
Slc9c1,0.00016406892
Slco1a1,0.00016406892
Bcl2l15,0.00016406892
Fam167a,0.00016406892
Fam174b,0.00016406892
Morn5,0.00016406892
Klhl38,0.00016406892
BC147527,0.00016406892
Gm4737,0.00016406892
Gm47370,0.00016406892
Gm47267,0.00016406892
Tmem217,0.00016406892
B9d1os,0.00016406892
BC048679,0.00016406892
Slc5a10,0.00016406892
BC048559,0.00016406892
Fam186a,0.00016406892
Fam187b,0.00016406892
Fam122c,0.00016406892
Slco1a5,0.00016406892
Gm42782,0.00016406892
Mobp,0.00016406892
Gm42765,0.00016406892
Gm42772,0.00016406892
Gm42587,0.00016406892
Gm42729,0.00016406892
Gm42732,0.00016406892
Slc6a2,0.00016406892
Slc6a5,0.00016406892
Slc7a10,0.00016406892
Fam47e,0.00016406892
Slc7a14,0.00016406892
Mrgpra2b,0.00016406892
Gm42742,0.00016406892
Gm47415,0.00016406892
Gm47424,0.00016406892
Gm47432,0.00016406892
Gm47414,0.00016406892
B4galnt4,0.00016406892
Tmem233,0.00016406892
Gm42521,0.00016406892
Mrgpra6,0.00016406892
Slc5a11,0.00016406892
Tmem253,0.00016406892
Kctd19,0.00016406892
Fbxo2,0.00016406892
Fcgbp,0.00016406892
Gm42537,0.00016406892
Slc35f4,0.00016406892
Figla,0.00016406892
Folh1,0.00016406892
Fdx2,0.00016406892
Gm47140,0.00016406892
Slc5a5,0.00016406892
Far2os1,0.00016406892
Far2os2,0.00016406892
Fasl,0.00016406892
Fat2,0.00016406892
Fate1,0.00016406892
Fam83a,0.00016406892
Kcnq2,0.00016406892
B430305J03Rik,0.00016406892
B430306N03Rik,0.00016406892
B430319H21Rik,0.00016406892
B4galnt2,0.00016406892
B3gnt7,0.00016406892
BC006965,0.00016406892
Gm47156,0.00016406892
Gm47175,0.00016406892
Slc5a1,0.00016406892
Gm46210,0.00016406892
Gm47040,0.00016406892
Gm47004,0.00016406892
Etos1,0.00016406892
Erp27,0.00016406892
Evpl,0.00016406892
F11,0.00016406892
Fam135b,0.00016406892
Bpifa6,0.00016406892
Gm42878,0.00016406892
Gm42884,0.00016406892
Gm42889,0.00016406892
Smco2,0.00016406892
Ereg,0.00016406892
Gm47136,0.00016406892
Gm46565,0.00016406892
Mmp24,0.00016406892
Gm46392,0.00016406892
Gm46409,0.00016406892
C030005K06Rik,0.00016406892
C130071C03Rik,0.00016406892
Gm45895,0.00016406892
Gm45875,0.00016406892
Smim6,0.00016406892
Epp13,0.00016406892
Gm4610,0.00016406892
Erich3,0.00016406892
Erich6b,0.00016406892
Gm47027,0.00016406892
Tm9sf5,0.00016406892
Tmc7,0.00016406892
Gm4632,0.00016406892
Gm46332,0.00016406892
Klf1,0.00016406892
Erfe,0.00016406892
Gm42840,0.00016406892
Gm42846,0.00016406892
Gm42847,0.00016406892
Gm42820,0.00016406892
Gm47186,0.00016406892
Gm47206,0.00016406892
Bcas3os2,0.00016406892
Tmem132cos,0.00016406892
Gm47113,0.00016406892
BC051537,0.00016406892
Banf2,0.00016406892
Barx1,0.00016406892
Gm47079,0.00016406892
Gm47088,0.00016406892
Gm47210,0.00016406892
Slco4a1,0.00016406892
Fam131b,0.00016406892
Tmem150cos,0.00016406892
Bicdl2,0.00016406892
Bloc1s6os,0.00016406892
Bmp8b,0.00016406892
Bhlhe22,0.00016406892
Best2,0.00016406892
Bcl11b,0.00016406892
Tmem102,0.00016406892
Tmem121,0.00016406892
Bricd5,0.00016406892
Gm46658,0.00016406892
Fabp6,0.00016406892
Faddos,0.00016406892
F10,0.00016406892
F7,0.00016406892
F730016J06Rik,0.00016406892
F830112A20Rik,0.00016406892
Bst1,0.00016406892
Bdkrb1,0.00016406892
Chad,0.00016406892
Crabp1,0.00016406892
Crisp1,0.00016406892
Lrp8os3,0.00016406892
Lrrc25,0.00016406892
Gm44867,0.00016406892
Gm4489,0.00016406892
Ccl22,0.00016406892
Mageb16,0.00016406892
Mageb4,0.00016406892
Gm44284,0.00016406892
Gm44287,0.00016406892
Gm44967,0.00016406892
Gm44936,0.00016406892
Gm44951,0.00016406892
Ces4a,0.00016406892
Magea10,0.00016406892
Gm44759,0.00016406892
Gm44737,0.00016406892
Gm44711,0.00016406892
Lrrc37a,0.00016406892
Mab21l2,0.00016406892
Comp,0.00016406892
Col9a1,0.00016406892
Cort,0.00016406892
Cfap97d2,0.00016406892
Taf7l,0.00016406892
Chga,0.00016406892
Gm44745,0.00016406892
Crisp4,0.00016406892
Crlf1,0.00016406892
Cr2,0.00016406892
Gm44830,0.00016406892
Cfap58,0.00016406892
Gm44751,0.00016406892
Celf5,0.00016406892
Celrr,0.00016406892
Ctxn3,0.00016406892
Cubn,0.00016406892
Cstdc1,0.00016406892
Gm44907,0.00016406892
Gm45079,0.00016406892
Cfap157,0.00016406892
Lpar3,0.00016406892
Gm45073,0.00016406892
Gm45029,0.00016406892
Gm45033,0.00016406892
Maneal,0.00016406892
Gm44090,0.00016406892
Gm44103,0.00016406892
Cst9,0.00016406892
Loxl4,0.00016406892
Cga,0.00016406892
Cdsn,0.00016406892
Ces1f,0.00016406892
Gm44787,0.00016406892
Lrg1,0.00016406892
Gm44196,0.00016406892
Gm44200,0.00016406892
Crybb3,0.00016406892
Tas1r3,0.00016406892
Stmn3,0.00016406892
Crp,0.00016406892
Gm44053,0.00016406892
Gm44065,0.00016406892
Gm44066,0.00016406892
Gm44193,0.00016406892
Gm45040,0.00016406892
Ceacam5,0.00016406892
Crybg2,0.00016406892
Pjvk,0.00016406892
Pkd1l1,0.00016406892
Pkd2l1,0.00016406892
1700016C15Rik,0.00016406892
Gm826,0.00016406892
Gm29514,0.00016406892
Gm29539,0.00016406892
Syt8,0.00016406892
Gm28809,0.00016406892
1700008P02Rik,0.00016406892
Gm44668,0.00016406892
Gm44672,0.00016406892
Gm44691,0.00016406892
Gm44317,0.00016406892
Gm44414,0.00016406892
Clec2h,0.00016406892
Gm28863,0.00016406892
Gnrhr,0.00016406892
Gm28822,0.00016406892
Cldn34b2,0.00016406892
1700024B05Rik,0.00016406892
n-R5s33,0.00016406892
1700011D18Rik,0.00016406892
Zp3r,0.00016406892
1700010J16Rik,0.00016406892
Gm9870,0.00016406892
Zfp998,0.00016406892
Zfp978,0.00016406892
Zfp980,0.00016406892
Zfp985,0.00016406892
Gp5,0.00016406892
Gpa33,0.00016406892
Gm9885,0.00016406892
Gm9866,0.00016406892
1700013N06Rik,0.00016406892
Synpo2l,0.00016406892
Lrrc75aos1,0.00016406892
Lrrc75aos2,0.00016406892
Lrrc75b,0.00016406892
Sv2b,0.00016406892
Sult2a8,0.00016406892
Sult6b2,0.00016406892
Sult1d1,0.00016406892
Gm44545,0.00016406892
Cpne6,0.00016406892
Cps1,0.00016406892
Cox6a2,0.00016406892
Gm44145,0.00016406892
Gm44154,0.00016406892
Tacstd2,0.00016406892
Chrna2,0.00016406892
Syt5,0.00016406892
Cilp2,0.00016406892
Gm44546,0.00016406892
Syce3,0.00016406892
Clca1,0.00016406892
Clca2,0.00016406892
Clcn1,0.00016406892
Clec18a,0.00016406892
Cldn23,0.00016406892
Syce1,0.00016406892
Syt10,0.00016406892
Cnr2,0.00016406892
Gm44257,0.00016406892
Gm44235,0.00016406892
Gm44206,0.00016406892
Gm44224,0.00016406892
Gm44767,0.00016406892
Gm44769,0.00016406892
Gm44771,0.00016406892
Cnksr1,0.00016406892
Gm45304,0.00016406892
Gm45309,0.00016406892
Tcte1,0.00016406892
Tcp11x2,0.00016406892
Ccr4,0.00016406892
Spint3,0.00016406892
Spns3,0.00016406892
Csprs,0.00016406892
Lhb,0.00016406892
Gm45328,0.00016406892
Gm45303,0.00016406892
D830039M14Rik,0.00016406892
Ccl3,0.00016406892
Ccdc92b,0.00016406892
Ccl1,0.00016406892
D5Ertd605e,0.00016406892
Lfng,0.00016406892
Gm43574,0.00016406892
Gm43581,0.00016406892
Mcf2,0.00016406892
Gm43707,0.00016406892
Mccc1os,0.00016406892
Spta1,0.00016406892
Lhx5,0.00016406892
Cd101,0.00016406892
Gm4524,0.00016406892
Cd2,0.00016406892
Gm45251,0.00016406892
Gm45205,0.00016406892
Gm45212,0.00016406892
Lif,0.00016406892
Lhx4,0.00016406892
Gm43594,0.00016406892
Cd209f,0.00016406892
Cd19,0.00016406892
Dbil5,0.00016406892
Gm45408,0.00016406892
Gm45524,0.00016406892
Gm43417,0.00016406892
Ccdc110,0.00016406892
Ccdc121,0.00016406892
Ccdc142,0.00016406892
Gm45379,0.00016406892
D630029K05Rik,0.00016406892
Gm43465,0.00016406892
Gm43480,0.00016406892
Gm43483,0.00016406892
Gm43488,0.00016406892
Gm43422,0.00016406892
Gm43428,0.00016406892
Gm43449,0.00016406892
Ccl19,0.00016406892
Gm45391,0.00016406892
D430036J16Rik,0.00016406892
Gm4544,0.00016406892
Ccdc63,0.00016406892
Ccdc65,0.00016406892
Tecrl,0.00016406892
Tectb,0.00016406892
Lemd1,0.00016406892
Gm45282,0.00016406892
D7Bwg0826e,0.00016406892
Ldlrad1,0.00016406892
Ldhal6b,0.00016406892
Gm45412,0.00016406892
Gm45435,0.00016406892
Spem1,0.00016406892
Defb36,0.00016406892
Spdye4b,0.00016406892
Speer4b,0.00016406892
Ldhc,0.00016406892
Gm45200,0.00016406892
Gm44043,0.00016406892
St8sia5,0.00016406892
Cxcr5,0.00016406892
Tbx20,0.00016406892
Cwh43,0.00016406892
Gm43935,0.00016406892
Gm43599,0.00016406892
Gm43948,0.00016406892
Gm43914,0.00016406892
Gm43863,0.00016406892
Gm43868,0.00016406892
Gm43889,0.00016406892
Liph,0.00016406892
Lipk,0.00016406892
Gm45272,0.00016406892
Gm43947,0.00016406892
Ctrl,0.00016406892
Ces2e,0.00016406892
Csta2,0.00016406892
Crym,0.00016406892
Gm44001,0.00016406892
Gm44013,0.00016406892
Gm44115,0.00016406892
Gm44127,0.00016406892
Lmx1a,0.00016406892
Tbx1,0.00016406892
Cdh15,0.00016406892
Cdh17,0.00016406892
Cxcl13,0.00016406892
Tbx21,0.00016406892
Cd69,0.00016406892
Gm44995,0.00016406892
Lmod3,0.00016406892
Gm45153,0.00016406892
Gm43654,0.00016406892
D430001F17Rik,0.00016406892
Srpk3,0.00016406892
Cyp4f18,0.00016406892
Cyp3a11,0.00016406892
Cyp3a57,0.00016406892
Cyp46a1,0.00016406892
Gm43684,0.00016406892
Cd300lf,0.00016406892
Mast1,0.00016406892
Matn3,0.00016406892
Gm43719,0.00016406892
Cyp4f40,0.00016406892
Cyp2c39,0.00016406892
Gm43759,0.00016406892
Gm43761,0.00016406892
Gm43727,0.00016406892
Gm43693,0.00016406892
Cyp2j12,0.00016406892
Cyp2j13,0.00016406892
Cyp2j5,0.00016406892
Tcl1b4,0.00016406892
Cd3g,0.00016406892
Gm45112,0.00016406892
Gm43800,0.00016406892
Map6d1,0.00016406892
Gm43653,0.00016406892
Gm43790,0.00016406892
Sstr2,0.00016406892
Cym,0.00016406892
Gm43834,0.00016406892
Gm43808,0.00016406892
Gm43666,0.00016406892
Mb,0.00016406892
Mbd3l2,0.00016406892
Mapk12,0.00016406892
A830009L08Rik,0.00016406892
A930030B08Rik,0.00016406892
A930032L01Rik,0.00016406892
A930015P04Rik,0.00016406892
A930028N01Rik,0.00016406892
Ttll6,0.00016406892
Gm11915,0.00016406892
Fmo3,0.00016406892
A630023P12Rik,0.00016406892
A830019P07Rik,0.00016406892
A830036E02Rik,0.00016406892
Gm37672,0.00016406892
Gm37674,0.00016406892
Gm37679,0.00016406892
Gm37634,0.00016406892
Gm3764,0.00016406892
Gm12089,0.00016406892
Ttc34,0.00016406892
AI463229,0.00016406892
Sec14l3,0.00016406892
Sec14l4,0.00016406892
Gm11646,0.00016406892
Gm11948,0.00016406892
Sdr9c7,0.00016406892
A930036I15Rik,0.00016406892
Gm11992,0.00016406892
Gm37748,0.00016406892
Nefm,0.00016406892
Gm37691,0.00016406892
Gm11680,0.00016406892
Sebox,0.00016406892
AC126035.1,0.00016406892
AA645442,0.00016406892
Gm48683,0.00016406892
Gm37729,0.00016406892
Gm37623,0.00016406892
Gm37578,0.00016406892
Gm37564,0.00016406892
A330048O09Rik,0.00016406892
A330070K13Rik,0.00016406892
A330074K22Rik,0.00016406892
Tyrp1,0.00016406892
Tunar,0.00016406892
Nkpd1,0.00016406892
Gm48746,0.00016406892
Gm48737,0.00016406892
Gm48885,0.00016406892
Gm48845,0.00016406892
Gm48853,0.00016406892
Gm12169,0.00016406892
Gm12374,0.00016406892
Nlrp1a,0.00016406892
Tvp23bos,0.00016406892
A430108G06Rik,0.00016406892
A630031M04Rik,0.00016406892
Tuba3b,0.00016406892
Scel,0.00016406892
Igfn1,0.00016406892
Ighg2c,0.00016406892
Gm48807,0.00016406892
Gm37593,0.00016406892
Igf2os,0.00016406892
Igfbpl1,0.00016406892
Gm48791,0.00016406892
A730046J19Rik,0.00016406892
A530021J07Rik,0.00016406892
A530032D15Rik,0.00016406892
Scnn1b,0.00016406892
Nhlrc4,0.00016406892
Igf2bp1,0.00016406892
Gm48657,0.00016406892
Gm48646,0.00016406892
Ackr2,0.00016406892
Acox2,0.00016406892
Acp7,0.00016406892
Acr,0.00016406892
Acsbg2,0.00016406892
Ttc30a2,0.00016406892
Il1r2,0.00016406892
Gm38100,0.00016406892
Serpina3k,0.00016406892
Serpina1e,0.00016406892
Acan,0.00016406892
Gm11587,0.00016406892
Gm37829,0.00016406892
Gm37850,0.00016406892
Acsl6,0.00016406892
Adamtsl3,0.00016406892
Adad2,0.00016406892
Gm48584,0.00016406892
Gm48542,0.00016406892
Gm10926,0.00016406892
Gm10823,0.00016406892
Gm10829,0.00016406892
Gm1123,0.00016406892
Gm48651,0.00016406892
Gm11214,0.00016406892
Actl6b,0.00016406892
Septin12,0.00016406892
Septin3,0.00016406892
Gm11454,0.00016406892
Gm11464,0.00016406892
Gm37936,0.00016406892
Il20ra,0.00016406892
Gm11201,0.00016406892
AY512915,0.00016406892
Iglc1,0.00016406892
Gm48713,0.00016406892
Gm48689,0.00016406892
Gm48697,0.00016406892
Gm48706,0.00016406892
Gng8,0.00016406892
Gm37788,0.00016406892
Gm48617,0.00016406892
Gm11536,0.00016406892
Gm11725,0.00016406892
AC132435.1,0.00016406892
AU018091,0.00016406892
AL627251.1,0.00016406892
AU015336,0.00016406892
Iglon5,0.00016406892
Iglv1,0.00016406892
Gm11532,0.00016406892
Gm48596,0.00016406892
Gm48597,0.00016406892
Il18rap,0.00016406892
Gm11381,0.00016406892
Gm11417,0.00016406892
Gm11636,0.00016406892
Gm11571,0.00016406892
Trpm1,0.00016406892
AV064505,0.00016406892
Gm37891,0.00016406892
Trpm5,0.00016406892
Nell1os,0.00016406892
