benchmark,benchmark_version,config_hash,config_id,fit_mode,grid_side,dimension_p,smoothness,decay_true,variance_true,range_true,bandwidth,input_spacing,candidate_count,decay_candidate_count,variance_candidate_count,delta,seed,git_commit,git_dirty,model,sample_size,sample_size_times_dimension,inverse_sqrt_sample_size_times_dimension,trial,decay_estimate,variance_estimate,range_estimate,population_grid_decay_target,population_grid_variance_target,population_continuous_decay_target,population_continuous_variance_target,decay_error_to_truth,variance_error_to_truth,decay_error_to_grid_target,variance_error_to_grid_target,sample_objective_at_estimate,population_objective_at_estimate,criterion_deviation_at_estimate,sample_objective_at_population_target,population_objective_at_population_target,criterion_deviation_at_population_target,max_abs_criterion_deviation,population_excess_at_estimate,erm_deterministic_excess_limit,erm_inequality_holds,uniform_likelihood_bound,uniform_excess_bound,max_candidatewise_deviation_to_bound_ratio,simultaneous_candidatewise_bound_holds,uniform_bound_holds,population_excess_within_uniform_bound,finite_grid_oracle_selected,worst_bound_decay,worst_bound_variance,worst_bound_frobenius_norm,worst_bound_operator_norm,worst_bound_stable_rank
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q8_nu1.5,joint,8,64,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,10435793691755405202,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,4,256,0.0625,184,0.931329634457323,1.2233389455272659,1.0737336846182186,1.0,1.0,0.9999998901589856,1.0000002591823471,-0.06867036554267703,0.22333894552726585,-0.06867036554267703,0.22333894552726585,-1.3398818818539244,-1.352623451443078,0.012741569589153479,-1.338992881558679,-1.3536526182906374,0.014659736731958473,5.264019556127429,0.0010291668475594928,10.528039112254858,True,193.7028273545849,387.4056547091698,0.06770810636173023,True,True,True,False,0.15,0.35,5284.884935250905,815.6115954416064,41.98597949060998
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q8_nu1.5,joint,8,64,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,10435793691755405202,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,4,256,0.0625,185,1.0667594471108302,0.9003405372962772,0.9374184617800772,1.0,1.0,0.9999998901589856,1.0000002591823471,0.06675944711083015,-0.09965946270372283,0.06675944711083015,-0.09965946270372283,-1.3302313991607586,-1.3524091983452156,0.022177799184456976,-1.3292141684087935,-1.3536526182906374,0.024438449881844015,13.845978830030797,0.0012434199454218753,27.691957660061593,True,193.7028273545849,387.4056547091698,0.09135437815441733,True,True,True,False,0.15,0.35,5284.884935250905,815.6115954416064,41.98597949060998
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q8_nu1.5,joint,8,64,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,10435793691755405202,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,4,256,0.0625,186,1.1246826503806981,0.7611279871807756,0.8891397050194614,1.0,1.0,0.9999998901589856,1.0000002591823471,0.12468265038069815,-0.23887201281922443,0.12468265038069815,-0.23887201281922443,-1.352379353172891,-1.351022742651145,-0.001356610521746131,-1.3501679777555888,-1.3536526182906374,0.0034846405350484333,11.03619549418653,0.0026298756394924627,22.07239098837306,True,193.7028273545849,387.4056547091698,0.05702542268820862,True,True,True,False,0.15,0.35,5284.884935250905,815.6115954416064,41.98597949060998
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q8_nu1.5,joint,8,64,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,10435793691755405202,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,4,256,0.0625,187,0.9095038942869437,1.201124433981431,1.0995005148207813,1.0,1.0,0.9999998901589856,1.0000002591823471,-0.09049610571305633,0.2011244339814311,-0.09049610571305633,0.2011244339814311,-1.3794660137903705,-1.3517236898253358,-0.02774232396503453,-1.37726900530628,-1.3536526182906374,-0.02361638701564267,23.35613135869222,0.0019289284653016825,46.71226271738444,True,193.7028273545849,387.4056547091698,0.12057713187602262,True,True,True,False,0.15,0.35,5284.884935250905,815.6115954416064,41.98597949060998
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q8_nu1.5,joint,8,64,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,10435793691755405202,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,4,256,0.0625,188,0.8881896410448874,1.5524270597895442,1.1258856822779155,1.0,1.0,0.9999998901589856,1.0000002591823471,-0.1118103589551126,0.5524270597895442,-0.1118103589551126,0.5524270597895442,-1.2736911483879447,-1.3460830421439454,0.07239189375600052,-1.2640743154544385,-1.3536526182906374,0.08957830283619878,46.201262903568285,0.00756957614669207,92.40252580713657,True,193.7028273545849,387.4056547091698,0.31884110815962463,True,True,True,False,0.15,0.35,5284.884935250905,815.6115954416064,41.98597949060998
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q8_nu1.5,joint,8,64,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,10435793691755405202,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,4,256,0.0625,189,1.2798615465893475,0.5326486450603551,0.7813345143971709,1.0,1.0,0.9999998901589856,1.0000002591823471,0.2798615465893475,-0.46735135493964486,0.2798615465893475,-0.46735135493964486,-1.3888909058607313,-1.3382226752679607,-0.05066823059277052,-1.376990002046135,-1.3536526182906374,-0.023337383755497598,12.085215966438748,0.015429943022676751,24.170431932877495,True,193.7028273545849,387.4056547091698,0.14025792963173764,True,True,True,False,0.15,0.35,5284.884935250905,815.6115954416064,41.98597949060998
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q8_nu1.5,joint,8,64,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,10435793691755405202,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,4,256,0.0625,190,0.8881896410448874,1.4965581756437627,1.1258856822779155,1.0,1.0,0.9999998901589856,1.0000002591823471,-0.1118103589551126,0.4965581756437627,-0.1118103589551126,0.4965581756437627,-1.2922191451679153,-1.3483655302367836,0.05614638506886843,-1.2856947401499987,-1.3536526182906374,0.06795787814063864,31.97423932489236,0.005287088053853806,63.94847864978472,True,193.7028273545849,387.4056547091698,0.24512614079492906,True,True,True,False,0.15,0.35,5284.884935250905,815.6115954416064,41.98597949060998
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q8_nu1.5,joint,8,64,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,10435793691755405202,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,4,256,0.0625,191,1.0,0.9588766029744723,1.0,1.0,1.0,0.9999998901589856,1.0000002591823471,0.0,-0.0411233970255277,0.0,-0.0411233970255277,-1.37607328109203,-1.3532055314995954,-0.022867749592434386,-1.3755799683375018,-1.3536526182906374,-0.021927350046864358,10.618489692555379,0.0004470867910419951,21.236979385110757,True,193.7028273545849,387.4056547091698,0.07804725437509645,True,True,True,False,0.15,0.35,5284.884935250905,815.6115954416064,41.98597949060998
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q8_nu1.5,joint,8,64,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,10435793691755405202,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,4,256,0.0625,192,1.0118193942220113,0.8453778938649625,0.9883186719986731,1.0,1.0,0.9999998901589856,1.0000002591823471,0.011819394222011281,-0.15462210613503746,0.011819394222011281,-0.15462210613503746,-1.4221073230996568,-1.348466602736754,-0.07364072036290265,-1.4175916057583045,-1.3536526182906374,-0.06393898746766707,36.620605915563914,0.005186015553883427,73.24121183112783,True,193.7028273545849,387.4056547091698,0.22758164615011153,True,True,True,False,0.15,0.35,5284.884935250905,815.6115954416064,41.98597949060998
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q8_nu1.5,joint,8,64,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,10435793691755405202,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,4,256,0.0625,193,0.9765649675873388,1.1578982602146115,1.0239974125536766,1.0,1.0,0.9999998901589856,1.0000002591823471,-0.023435032412661205,0.1578982602146115,-0.023435032412661205,0.1578982602146115,-1.3065676434499007,-1.3515818492988216,0.04501420584892101,-1.3041841427399716,-1.3536526182906374,0.04946847555066575,32.538915008565134,0.0020707689918157968,65.07783001713027,True,193.7028273545849,387.4056547091698,0.1760759365176076,True,True,True,False,0.15,0.35,5284.884935250905,815.6115954416064,41.98597949060998
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q8_nu1.5,joint,8,64,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,10435793691755405202,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,4,256,0.0625,194,0.9095038942869437,1.2690081235993345,1.0995005148207813,1.0,1.0,0.9999998901589856,1.0000002591823471,-0.09049610571305633,0.26900812359933446,-0.09049610571305633,0.26900812359933446,-1.3451448678819033,-1.3522459577209922,0.007101089839088756,-1.3438568684968086,-1.3536526182906374,0.009795749793828745,9.495176437110494,0.001406660569645224,18.99035287422099,True,193.7028273545849,387.4056547091698,0.04987870578274296,True,True,True,False,0.15,0.35,5284.884935250905,815.6115954416064,41.98597949060998
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q8_nu1.5,joint,8,64,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,10435793691755405202,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,4,256,0.0625,195,0.931329634457323,1.201124433981431,1.0737336846182186,1.0,1.0,0.9999998901589856,1.0000002591823471,-0.06867036554267703,0.2011244339814311,-0.06867036554267703,0.2011244339814311,-1.3452412797229072,-1.3528168102560885,0.007575530533181389,-1.3442105018437214,-1.3536526182906374,0.009442116446916005,2.310342913634307,0.0008358080345489682,4.620685827268614,True,193.7028273545849,387.4056547091698,0.08254290143800276,True,True,True,False,0.15,0.35,5284.884935250905,815.6115954416064,41.98597949060998
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q8_nu1.5,joint,8,64,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,10435793691755405202,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,4,256,0.0625,196,0.9536791359188601,1.1368720807044408,1.0485707009166245,1.0,1.0,0.9999998901589856,1.0000002591823471,-0.04632086408113989,0.1368720807044408,-0.04632086408113989,0.1368720807044408,-1.348150245429748,-1.353233793657737,0.005083548227988873,-1.347728211020446,-1.3536526182906374,0.005924407270191445,1.52454806142308,0.0004188246329004386,3.04909612284616,True,193.7028273545849,387.4056547091698,0.03586620119353017,True,True,True,False,0.15,0.35,5284.884935250905,815.6115954416064,41.98597949060998
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q8_nu1.5,joint,8,64,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,10435793691755405202,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,4,256,0.0625,197,0.8470479294037707,1.610381617761104,1.1805707390181461,1.0,1.0,0.9999998901589856,1.0000002591823471,-0.15295207059622928,0.6103816177611039,-0.15295207059622928,0.6103816177611039,-1.3191563967866407,-1.3485487923073638,0.029392395520723223,-1.3127337098535568,-1.3536526182906374,0.040918908437080626,6.916008385903061,0.0051038259832736355,13.832016771806122,True,193.7028273545849,387.4056547091698,0.18266702525340975,True,True,True,False,0.15,0.35,5284.884935250905,815.6115954416064,41.98597949060998
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q8_nu1.5,joint,8,64,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,10435793691755405202,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,4,256,0.0625,198,1.0667594471108302,0.9194443397318636,0.9374184617800772,1.0,1.0,0.9999998901589856,1.0000002591823471,0.06675944711083015,-0.08055566026813643,0.06675944711083015,-0.08055566026813643,-1.3208635916237932,-1.3518465654788683,0.030982973855075296,-1.3192475582781467,-1.3536526182906374,0.03440506001249061,21.942692269033728,0.0018060528117691543,43.885384538067456,True,193.7028273545849,387.4056547091698,0.12680500998332658,True,True,True,False,0.15,0.35,5284.884935250905,815.6115954416064,41.98597949060998
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q8_nu1.5,joint,8,64,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,10435793691755405202,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,4,256,0.0625,199,0.8673748880184106,1.3907798924083592,1.1529040254838163,1.0,1.0,0.9999998901589856,1.0000002591823471,-0.13262511198158944,0.3907798924083592,-0.13262511198158944,0.3907798924083592,-1.3558349153774505,-1.3505909704509893,-0.005243944926461194,-1.3519181511983513,-1.3536526182906374,0.0017344670922860295,14.563373898573024,0.0030616478396481295,29.12674779714605,True,193.7028273545849,387.4056547091698,0.11275880717559665,True,True,True,False,0.15,0.35,5284.884935250905,815.6115954416064,41.98597949060998
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q8_nu1.5,joint,8,64,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,10435793691755405202,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,16,1024,0.03125,0,1.0419826760894075,0.8816336651061958,0.9597088540406739,1.0,1.0,0.9999998901589856,1.0000002591823471,0.041982676089407533,-0.11836633489380421,0.041982676089407533,-0.11836633489380421,-1.368860018309025,-1.3531257206957532,-0.015734297613271653,-1.3684053930407312,-1.3536526182906374,-0.014752774750093733,6.060839974659141,0.0005268975948842236,12.121679949318281,True,86.18999669871165,172.3799933974233,0.12462115216905273,True,True,True,False,0.15,0.35,5284.884935250905,815.6115954416064,41.98597949060998
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q8_nu1.5,joint,8,64,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,10435793691755405202,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,16,1024,0.03125,1,0.9536791359188601,1.1578982602146115,1.0485707009166245,1.0,1.0,0.9999998901589856,1.0000002591823471,-0.04632086408113989,0.1578982602146115,-0.04632086408113989,0.1578982602146115,-1.3365549760080238,-1.353015897124132,0.016460921116108394,-1.335890937435138,-1.3536526182906374,0.017761680855499506,4.720590391908672,0.0006367211665054828,9.441180783817344,True,86.18999669871165,172.3799933974233,0.15035326764753473,True,True,True,False,0.15,0.35,5284.884935250905,815.6115954416064,41.98597949060998
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q8_nu1.5,joint,8,64,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,10435793691755405202,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,16,1024,0.03125,2,1.0358789280520364,0.9194443397318636,0.965363782310442,1.0,1.0,0.9999998901589856,1.0000002591823471,0.03587892805203641,-0.08055566026813643,0.03587892805203641,-0.08055566026813643,-1.356587014457488,-1.3534341391097309,-0.0031528753477571294,-1.3563698070341828,-1.3536526182906374,-0.002717188743545429,4.448633965879359,0.00021847918090656115,8.897267931758718,True,86.18999669871165,172.3799933974233,0.051614272378152415,True,True,True,False,0.15,0.35,5284.884935250905,815.6115954416064,41.98597949060998
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q8_nu1.5,joint,8,64,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,10435793691755405202,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,16,1024,0.03125,3,0.9765649675873388,1.0959582263852172,1.0239974125536766,1.0,1.0,0.9999998901589856,1.0000002591823471,-0.023435032412661205,0.09595822638521723,-0.023435032412661205,0.09595822638521723,-1.3370372764485896,-1.3532516328715816,0.0162143564229919,-1.3367106821823085,-1.3536526182906374,0.016941936108328892,10.144436349102202,0.00040098541905586593,20.288872698204404,True,86.18999669871165,172.3799933974233,0.13322275665714758,True,True,True,False,0.15,0.35,5284.884935250905,815.6115954416064,41.98597949060998
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q8_nu1.5,joint,8,64,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,10435793691755405202,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,16,1024,0.03125,4,1.0118193942220113,0.9389534946450734,0.9883186719986731,1.0,1.0,0.9999998901589856,1.0000002591823471,0.011819394222011281,-0.06104650535492662,0.011819394222011281,-0.06104650535492662,-1.3713553979168198,-1.3533127378398082,-0.01804266007701139,-1.371030652321958,-1.3536526182906374,-0.0173780340313206,9.384406164912775,0.0003398804508292219,18.76881232982555,True,86.18999669871165,172.3799933974233,0.13640191909570606,True,True,True,False,0.15,0.35,5284.884935250905,815.6115954416064,41.98597949060998
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q8_nu1.5,joint,8,64,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,10435793691755405202,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,16,1024,0.03125,5,1.0358789280520364,0.9194443397318636,0.965363782310442,1.0,1.0,0.9999998901589856,1.0000002591823471,0.03587892805203641,-0.08055566026813643,0.03587892805203641,-0.08055566026813643,-1.3534204324031631,-1.3534341391097309,1.3706706567903648e-05,-1.353247988680769,-1.3536526182906374,0.00040462960986847873,0.3433500756563441,0.00021847918090656115,0.6867001513126882,True,86.18999669871165,172.3799933974233,0.050493533809312006,True,True,True,False,0.15,0.35,5284.884935250905,815.6115954416064,41.98597949060998
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q8_nu1.5,joint,8,64,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,10435793691755405202,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,16,1024,0.03125,6,1.0667594471108302,0.8453778938649625,0.9374184617800772,1.0,1.0,0.9999998901589856,1.0000002591823471,0.06675944711083015,-0.15462210613503746,0.06675944711083015,-0.15462210613503746,-1.3601430493458004,-1.3528142043344031,-0.007328845011397519,-1.3594438816197063,-1.3536526182906374,-0.00579126332906893,3.0360916067624952,0.0008384139562342963,6.0721832135249905,True,86.18999669871165,172.3799933974233,0.10994766327566434,True,True,True,False,0.15,0.35,5284.884935250905,815.6115954416064,41.98597949060998
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q8_nu1.5,joint,8,64,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,10435793691755405202,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,16,1024,0.03125,7,1.073045153582236,0.8816336651061958,0.9319272321967222,1.0,1.0,0.9999998901589856,1.0000002591823471,0.07304515358223607,-0.11836633489380421,0.07304515358223607,-0.11836633489380421,-1.3350378485631085,-1.3524145713347737,0.017376722771665135,-1.3336837582964245,-1.3536526182906374,0.019968859994212884,20.854695577343463,0.0012380469558637142,41.70939115468693,True,86.18999669871165,172.3799933974233,0.24196190249599117,True,True,True,False,0.15,0.35,5284.884935250905,815.6115954416064,41.98597949060998
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q8_nu1.5,joint,8,64,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,10435793691755405202,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,16,1024,0.03125,8,1.0,1.0,1.0,1.0,1.0,0.9999998901589856,1.0000002591823471,0.0,0.0,0.0,0.0,-1.356005704580133,-1.3536526182906374,-0.0023530862894957094,-1.356005704580133,-1.3536526182906374,-0.0023530862894957094,2.0260165798256122,0.0,4.0520331596512245,True,86.18999669871165,172.3799933974233,0.024100623844978637,True,True,True,True,0.15,0.35,5284.884935250905,815.6115954416064,41.98597949060998
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q8_nu1.5,joint,8,64,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,10435793691755405202,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,16,1024,0.03125,9,1.1857509839666176,0.6852743809295735,0.8433473920930374,1.0,1.0,0.9999998901589856,1.0000002591823471,0.1857509839666176,-0.3147256190704265,0.1857509839666176,-0.3147256190704265,-1.3443247021640725,-1.347851668738767,0.0035269665746941923,-1.339426220578002,-1.3536526182906374,0.014226397712635175,23.067620330676686,0.0058009495518704934,46.13524066135337,True,86.18999669871165,172.3799933974233,0.2676368629101189,True,True,True,False,0.15,0.35,5284.884935250905,815.6115954416064,41.98597949060998
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q8_nu1.5,joint,8,64,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,10435793691755405202,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,16,1024,0.03125,10,1.0298109346783069,0.9792224481569407,0.9710520313249351,1.0,1.0,0.9999998901589856,1.0000002591823471,0.029810934678306866,-0.020777551843059294,0.029810934678306866,-0.020777551843059294,-1.329026037621038,-1.3529416210680234,0.023915583446985196,-1.328181216548631,-1.3536526182906374,0.025471401742006294,19.940665141202246,0.0007109972226140293,39.88133028240449,True,86.18999669871165,172.3799933974233,0.23135707048356716,True,True,True,False,0.15,0.35,5284.884935250905,815.6115954416064,41.98597949060998
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q8_nu1.5,joint,8,64,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,10435793691755405202,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,16,1024,0.03125,11,1.060510561183008,0.8633154759228654,0.942942047540283,1.0,1.0,0.9999998901589856,1.0000002591823471,0.060510561183007905,-0.1366845240771346,0.060510561183007905,-0.1366845240771346,-1.3568419404972993,-1.3530046214749274,-0.0038373190223719386,-1.3562133960679044,-1.3536526182906374,-0.002560777777266987,2.729995737376986,0.0006479968157100391,5.459991474753972,True,86.18999669871165,172.3799933974233,0.09570291095261069,True,True,True,False,0.15,0.35,5284.884935250905,815.6115954416064,41.98597949060998
